Month,OrdinalDate,WaterTemperature,Conductivity,EmbryoMidlineLength,MembraneAverage,MembraneStandardDeviation,MembraneCoefficientOfVariation,PerivittelineSpaceIndex,EmbryoAverage,EmbryoStandardDeviation,EmbryoCoefficientOfVariation,EggStage,DefinableEmbryo,PigmentPresence,DebrisAdhesion,DeflatedMembrane,Common.name,Family,Genus,Species,Common.name.IC,Family.IC,Genus.IC,Species.IC
6,163,22.3,500,0,1.5147,0.038198436,0.025218483,0.777597049,1.17782625,0.080348042,0.068217228,5,Y,Y,N,N,,,,,,,,
6,164,21.9,349,0,1.4831255,0.028675603,0.019334576,0.787581867,1.16808275,0.112683879,0.096469089,4,Y,N,N,N,,,,,,,,
5,135,15.5,496,0,3.33123875,0.022403579,0.0067253,0.675804309,2.2512655,0.139554099,0.061989179,3,Y,N,Y,N,,,,,,,,
5,131,20,668,0,4.05059275,0.121492948,0.029993869,0.32820573,1.32942775,0.070887654,0.053321931,4,Y,N,N,N,,,,,,,,
7,201,23.9,550,0,1.1363475,0.041446941,0.036473826,1,1.1363475,0.041446941,0.036473826,4,Y,N,Y,N,,,,,,,,
6,164,22.7,569,0,2.03963175,0.168458794,0.082592749,0.532709373,1.08653095,0.155181061,0.142822495,6,Y,N,Y,N,,,,,,,,
7,201,24.8,559,1.972459,NA,NA,NA,NA,0.915720375,0.080913253,NA,8,Y,N,N,NoMembrane,,,,,,,,
6,164,21.4,556,2.544502,NA,NA,NA,NA,1.110740425,0.256534919,NA,8,Y,Y,N,NoMembrane,,,,,,,,
6,172,25.4,393,4.247451,NA,NA,NA,NA,2.399987625,1.204498151,NA,8,Y,Y,N,NoMembrane,,,,,,,,
6,152,22.3,599,0,NA,NA,NA,NA,1.074153325,0.080630748,NA,4,Y,N,N,NoMembrane,,,,,,,,
7,201,24.8,559,2.051855,NA,NA,NA,NA,1.046525075,0.229570542,NA,7,Y,N,N,NoMembrane,,,,,,,,
6,172,25.2,367,0,NA,NA,NA,NA,0.821476475,0.053848745,NA,5,Y,N,N,NoMembrane,,,,,,,,
9,244,24.8,454,1.800544,NA,NA,NA,NA,1.05883355,0.225433694,NA,7,Y,N,N,NoMembrane,,,,,,,,
9,244,24.8,454,0,NA,NA,NA,NA,1.027358075,0.120893493,NA,6,Y,N,N,NoMembrane,,,,,,,,
7,201,24.8,559,2.527497,NA,NA,NA,NA,0.974931975,0.08712489,NA,8,Y,N,N,NoMembrane,,,,,,,,
7,212,24.5,550,0,NA,NA,NA,NA,1.1384785,0.06559876,NA,6,Y,N,N,NoMembrane,,,,,,,,
7,201,24.8,559,1.790898,NA,NA,NA,NA,0.844586725,0.055961784,NA,8,Y,N,N,NoMembrane,,,,,,,,
6,171,25.7,347,1.544469,NA,NA,NA,NA,0.84504355,0.102710596,NA,7,Y,N,N,NoMembrane,,,,,,,,
6,164,24.2,538,1.326826,NA,NA,NA,NA,0.913057175,0.067261393,NA,7,Y,N,N,NoMembrane,,,,,,,,
7,201,24.8,559,0,NA,NA,NA,NA,1.15962225,0.14459778,NA,4,Y,N,Y,NoMembrane,,,,,,,,
6,162,23.1,506,0,NA,NA,NA,NA,0.862106675,0.121154176,NA,5,Y,N,N,NoMembrane,,,,,,,,
6,164,24.3,517,0,NA,NA,NA,NA,1.034377225,0.064541895,NA,NA,Y,N,N,NoMembrane,,,,,,,,
6,172,25.2,367,4.508371,NA,NA,NA,NA,1.43647925,0.289047578,NA,8,Y,N,Y,NoMembrane,,,,,,,,
5,148,24.3,612,0,2.1665045,0.414479283,0.19131245,0.447059261,0.9685559,0.068129568,0.070341389,4,Y,N,Y,Y,,,,,,,,
6,156,24.1,486,0,1.9544875,0.170715452,0.08734538,0.679034657,1.32716475,0.268718602,0.202475692,4,Y,N,Y,Y,,,,,,,,
6,156,24.1,486,2.349633,2.353741,0.217399955,0.092363584,0.430809613,1.01401425,0.078120183,0.077040518,8,Y,N,Y,Y,,,,,,,,
8,219,23.4,473,0,2.339102,0.340318038,0.145490892,0.415835073,0.97268065,0.129091078,0.132716815,6,Y,N,Y,Y,,,,,,,,
6,156,24.1,489,0,1.48912725,0.20774854,0.139510267,0.568951327,0.847240925,0.086019753,0.101529271,5,Y,N,Y,Y,,,,,,,,
6,155,24.5,310,2.258919,2.567473,0.170938353,0.066578442,0.40125125,1.03020175,0.199023564,0.19318892,8,Y,N,N,Y,,,,,,,,
8,236,26,434,0,1.34704125,0.176278264,0.1308633,0.810493257,1.09176785,0.147852896,0.135425215,4,Y,N,Y,Y,,,,,,,,
8,236,26,434,1.749914,1.59491775,0.581436491,0.364555784,0.536139277,0.85509805,0.063144248,0.073844453,7,Y,N,Y,Y,,,,,,,,
8,236,26,434,0,1.81577225,0.310512722,0.171008628,0.671882391,1.2199854,0.474472672,0.38891668,6,Y,N,Y,Y,,,,,,,,
5,147,20.7,307,0,1.599479,0.171145907,0.107001034,0.930271826,1.48795025,0.196735307,0.132219009,4,Y,N,N,Y,,,,,,,,
5,147,19.9,332,0,1.86432075,0.029714153,0.015938327,0.863316304,1.6094985,0.054271142,0.033719287,4,Y,N,Y,Y,,,,,,,,
7,210,25.4,480,0,1.394183,0.203241233,0.145778017,0.719211108,1.0027119,0.184237296,0.183739014,4,Y,N,N,Y,,,,,,,,
6,164,21.9,349,0,0.9608562,0.040294653,0.041936195,0.964523932,0.9267688,0.046131137,0.049776316,5,Y,N,Y,Y,,,,,,,,
6,164,22.7,569,0,1.92809475,0.226704625,0.117579608,0.563136796,1.0857811,0.124373405,0.114547403,6,Y,N,Y,Y,,,,,,,,
7,202,24.7,460,2.838598,2.563673,0.293458967,0.114468174,0.420620424,1.078333225,0.131568906,0.122011363,8,Y,N,Y,Y,,,,,,,,
5,133,17.9,413,0,1.59231,0.017670338,0.011097298,0.782796535,1.24645475,0.099344694,0.079701806,4,Y,N,N,Y,,,,,,,,
5,147,19.9,332,0,3.1283165,0.187516758,0.059941748,0.595722651,1.863609,0.186855508,0.100265403,1,Y,N,N,Y,,,,,,,,
7,192,23.7,573,1.925435,1.702717,0.078500907,0.04610332,0.692522965,1.179170625,0.257185186,0.218106846,8,Y,N,N,Y,,,,,,,,
5,148,21.2,276,0,1.2193465,0.052348807,0.042931855,0.816582797,0.995697375,0.041017773,0.04119502,4,Y,N,Y,Y,,,,,,,,
6,172,25.4,393,3.096411,2.84686175,0.146335813,0.051402501,0.406138312,1.156219625,0.188489457,0.163022192,8,Y,N,Y,Y,,,,,,,,
8,219,23.4,473,0,1.86820475,0.084391282,0.045172395,0.460819364,0.860904925,0.02573947,0.029898157,6,Y,N,Y,Y,,,,,,,,
7,209,24.2,472,0,2.0457485,0.242688535,0.11863068,0.461916286,0.94496455,0.106460477,0.112660815,6,Y,N,Y,Y,,,,,,,,
6,161,23.1,654,0,1.6531355,0.358417598,0.216810781,0.5677245,0.938525525,0.031106836,0.033144368,4,Y,N,N,Y,,,,,,,,
6,172,25.4,393,3.631755,4.123858,0.224766986,0.054504056,0.401643497,1.65632075,0.687177662,0.414881998,8,Y,N,N,Y,,,,,,,,
8,236,25.5,498,0,2.4399835,0.138119464,0.05660672,0.394679267,0.9630109,0.104280698,0.108286104,6,Y,N,N,Y,,,,,,,,
7,209,25.2,484,0,1.41514775,0.112371665,0.079406313,0.824040458,1.166139,0.115265529,0.09884373,5,Y,N,Y,Y,,,,,,,,
8,236,26,434,2.314017,1.77087025,0.191845824,0.108334207,0.496706902,0.879603475,0.123844218,0.140795508,7,Y,N,Y,Y,,,,,,,,
7,201,24.7,476,2.469011,1.29748875,0.035572848,0.027416691,0.695758576,0.902738925,0.040738031,0.045127146,8,Y,N,Y,Y,,,,,,,,
6,172,25.4,393,0,4.197164,0.400866329,0.095508855,0.401979825,1.68717525,0.275387921,0.163224254,5,Y,N,N,Y,,,,,,,,
6,172,26.3,473,3.234994,3.473781,0.172972369,0.049793689,0.343809598,1.19431925,0.114074546,0.095514282,8,Y,N,N,Y,,,,,,,,
6,172,26.3,473,0,4.32361075,0.243569335,0.056334705,0.356055468,1.53944525,0.055834639,0.036269324,6,Y,N,Y,Y,,,,,,,,
6,156,24.1,486,1.928328,2.12771225,0.196416249,0.092313352,0.471621562,1.003474975,0.174721905,0.174116853,7,Y,N,Y,Y,,,,,,,,
6,171,26,349,0,1.381537,0.01427048,0.010329423,0.65659159,0.907105575,0.123166389,0.135779553,4,Y,N,Y,Y,,,,,,,,
6,171,26,349,2.05248,1.91628675,0.458089711,0.239050711,0.489168323,0.937386775,0.17717093,0.189005152,8,Y,N,Y,Y,,,,,,,,
6,171,26,349,2.343209,1.86227575,0.340198147,0.182678718,0.538187242,1.00225305,0.271862399,0.271251256,7,Y,N,Y,Y,,,,,,,,
5,148,23.5,603,0,1.6884835,0.241196438,0.142847969,0.64075481,1.081903925,0.130116127,0.12026588,4,Y,N,Y,Y,,,,,,,,
8,236,26.7,492,0,1.46465475,0.075980413,0.051875988,0.612408385,0.89696685,0.14484956,0.161488198,6,Y,N,N,Y,,,,,,,,
6,162,26.2,507,2.080485,2.7240775,0.141656349,0.052001585,0.402053016,1.095223575,0.192305106,0.17558525,8,Y,N,Y,Y,,,,,,,,
6,162,26.2,507,2.498177,2.46603875,0.203924201,0.082693024,0.446794439,1.1018124,0.338084266,0.306843766,8,Y,N,Y,Y,,,,,,,,
6,162,26.2,507,2.154369,2.4426445,0.060728943,0.024861965,0.409271345,0.9997044,0.170863428,0.17091395,8,Y,N,Y,Y,,,,,,,,
6,162,26.2,507,1.973742,1.43735575,0.19338769,0.134544068,0.738386409,1.06132395,0.162191067,0.152819567,7,Y,N,Y,Y,,,,,,,,
8,226,26.5,421,0,0.915465025,0.131113283,0.143220417,0.904043958,0.827620625,0.05768069,0.069694602,4,Y,N,Y,Y,,,,,,,,
8,227,25.3,440,2.019105,1.82643475,0.298490473,0.163427942,0.533379375,0.974182625,0.168906257,0.173382539,8,Y,N,N,Y,,,,,,,,
8,236,26.3,432,0,2.479757,0.090849704,0.036636535,0.42452334,1.052714725,0.257916531,0.245001352,6,Y,N,Y,Y,,,,,,,,
5,148,22.8,487,0,1.42937925,0.107350815,0.075103102,0.666249405,0.952323075,0.062200976,0.065314994,4,Y,N,N,Y,,,,,,,,
7,201,24.8,559,0,1.52153675,0.53986659,0.354816661,0.692567136,1.05376635,0.144210853,0.136852779,5,Y,N,Y,Y,,,,,,,,
6,162,26.2,507,2.298351,2.1315485,0.144748856,0.067907841,0.462358914,0.98554045,0.153238153,0.155486417,8,Y,N,Y,Y,,,,,,,,
6,172,26.3,473,0,3.64803,0.061073254,0.016741434,0.373140024,1.361226,0.118210717,0.08684136,6,Y,N,N,Y,,,,,,,,
6,181,23.8,470,0,2.50156925,0.302354264,0.120865838,0.610447222,1.527076,0.286394366,0.187544278,4,Y,N,Y,Y,,,,,,,,
6,172,25.4,393,0,4.1560365,0.728005668,0.175168256,0.35659931,1.48203975,0.291013319,0.196359996,6,Y,N,N,Y,,,,,,,,
6,154,26.1,498,0,4.208827,0.115645674,0.027476937,0.40672318,1.7118275,0.227902074,0.133133785,6,Y,N,N,Y,,,,,,,,
5,139,14,527,0,2.137193,0.219104432,0.102519722,0.789320267,1.68692975,0.29333298,0.173885712,4,Y,N,Y,Y,,,,,,,,
5,147,19.9,332,2.612939,2.43703275,0.192921502,0.079162458,0.444993199,1.084463,0.249513835,0.230080542,7,Y,N,N,Y,,,,,,,,
6,172,25.1,340,3.321222,3.892467,0.218441465,0.056119028,0.166010206,0.64618925,0.119314203,0.184642817,8,Y,N,N,Y,,,,,,,,
6,172,25.4,393,0,3.1067415,1.087822166,0.350148915,0.44041981,1.3682705,0.291481709,0.213029302,5,Y,N,N,Y,,,,,,,,
6,172,26.3,473,0,3.681842,0.660170265,0.179304344,0.480815649,1.77028725,0.192070401,0.108496743,5,Y,N,N,Y,,,,,,,,
6,172,25.4,393,0,4.420283,0.135484118,0.030650553,0.367362169,1.62384475,0.318280344,0.196004171,6,Y,N,N,Y,,,,,,,,
6,172,26.3,473,0,4.1944025,0.1883979,0.044916505,0.386702278,1.621985,0.333113442,0.205373935,6,Y,N,N,Y,,,,,,,,
6,172,25.4,393,0,4.07545025,0.853746104,0.2094851,0.414861094,1.69074575,0.16394781,0.096967749,5,Y,N,N,Y,,,,,,,,
6,172,25.1,340,0,3.06379125,0.158249009,0.051651368,0.597769593,1.83144125,0.444738843,0.242835441,4,Y,N,N,Y,,,,,,,,
6,180,24,444,0,1.47782475,0.279486888,0.189120455,0.910893189,1.3461405,0.244132023,0.181357015,4,Y,N,Y,Y,,,,,,,,
5,147,19.9,328,3.664369,2.88652,0.78982642,0.273625826,0.36511377,1.0539082,0.105858636,0.100443887,8,Y,N,N,Y,,,,,,,,
5,147,19.9,332,0,2.96228475,0.282420126,0.095338615,0.758705253,2.247501,0.259120575,0.115292752,4,Y,N,N,Y,,,,,,,,
6,172,25.4,393,0,2.573929,0.194885157,0.075715048,0.605871413,1.55947,0.45289331,0.290414891,6,Y,N,Y,Y,,,,,,,,
6,152,20.4,578,3.45314,2.6961475,0.203808909,0.075592641,0.407567529,1.098862175,0.435360176,0.396191793,8,Y,N,Y,Y,,,,,,,,
6,172,25.4,393,0,3.74074825,0.690133441,0.184490747,0.331431953,1.2398035,0.172994822,0.139534065,6,Y,N,N,Y,,,,,,,,
6,172,26.3,473,0,4.52457375,0.150129053,0.033180817,0.34113777,1.543503,0.153742642,0.099606313,4,Y,N,N,Y,,,,,,,,
6,161,24.9,363,3.935275,3.17243375,0.367173337,0.115738693,0.479721838,1.52188575,0.565433508,0.371534794,7,Y,N,N,Y,,,,,,,,
5,148,23.4,465,0,2.520612,0.49174526,0.195089629,0.624740043,1.57472725,0.398523115,0.253074375,1,Y,N,N,Y,,,,,,,,
6,161,24.8,633,0,3.42815,0.310126049,0.090464551,0.37948179,1.3009205,0.064489939,0.049572544,6,Y,N,Y,Y,,,,,,,,
6,172,26.3,473,3.946308,3.861285,0.292743016,0.075814921,0.302500657,1.16804125,0.171314474,0.146668171,8,Y,N,N,Y,,,,,,,,
6,155,24.7,308,3.415028,4.78376925,0.293327188,0.061317169,0.275956088,1.32011025,0.252059321,0.190938083,8,Y,N,N,Y,,,,,,,,
6,172,26.3,473,0,4.0509395,0.443227107,0.109413411,0.372622203,1.50947,0.060751565,0.040246951,4,Y,N,N,Y,,,,,,,,
6,156,24.3,331,0,2.29524575,0.371081537,0.161673989,0.618667631,1.41999425,0.154162982,0.10856592,4,Y,N,Y,Y,,,,,,,,
5,147,19.9,332,0,2.237899,0.25359762,0.113319511,0.794591043,1.7782145,0.294300589,0.165503424,4,Y,N,Y,Y,,,,,,,,
6,156,24.3,331,0,1.835938,0.296064371,0.16126055,0.693987488,1.274118,0.192801604,0.151321623,5,Y,N,Y,Y,,,,,,,,
6,172,25.1,340,3.961423,4.2541105,0.267352242,0.062845627,0.484785215,2.062329875,1.018056936,0.493644081,7,Y,N,N,Y,,,,,,,,
5,147,19.9,332,0,2.869147,0.241851986,0.084294038,0.770765405,2.21143925,0.485958795,0.219747748,1,Y,N,Y,Y,,,,,,,,
5,147,19.9,332,0,2.479094,0.171162738,0.069042456,0.65877615,1.633168,0.088282226,0.054055814,4,Y,N,N,Y,,,,,,,,
5,147,19.9,332,0,1.92634375,0.200360936,0.104010998,0.814529728,1.56906425,0.141755449,0.090343942,4,Y,N,Y,Y,,,,,,,,
5,147,19.9,328,2.362559,1.82029875,0.240418529,0.132076413,0.670295178,1.220137475,0.317457378,0.260181647,7,Y,N,Y,Y,,,,,,,,
5,131,20,668,0,3.1585345,0.152552822,0.048298609,0.68918299,2.17680825,0.035598071,0.016353333,4,Y,N,Y,Y,,,,,,,,
6,161,23.1,654,0,3.7262225,0.141748899,0.038040911,0.372323982,1.387362,0.055244366,0.03981972,6,Y,N,N,Y,,,,,,,,
6,172,25.4,393,3.604947,3.83337525,0.649972672,0.169556234,0.386489817,1.4815605,0.246387237,0.166302515,8,Y,N,N,Y,,,,,,,,
6,172,25.4,393,3.403854,3.0366985,0.30373304,0.100020809,0.447061175,1.35759,0.281431559,0.207302321,8,Y,N,N,Y,,,,,,,,
6,172,25.4,393,0,3.8172865,0.432842621,0.113390132,0.477228392,1.8217175,0.580616943,0.318719529,6,Y,N,N,Y,,,,,,,,
6,173,24.7,406,2.315937,2.13262325,0.26903032,0.126149952,0.564210169,1.203247725,0.231300691,0.192230316,8,Y,N,Y,Y,,,,,,,,
5,151,19.2,674,0,3.30873025,0.475597812,0.14374028,0.36691613,1.2140265,0.095066039,0.078306395,3,Y,N,N,Y,,,,,,,,
6,175,23.6,477,3.946294,3.25515925,0.191832371,0.058931793,0.350356622,1.1404666,0.202272328,0.177359274,8,Y,N,N,Y,,,,,,,,
5,151,19.2,674,0,2.84417125,0.662697926,0.233002118,0.530471838,1.50875275,0.033856259,0.022439898,3,Y,N,Y,Y,,,,,,,,
6,172,26.3,473,0,3.57238575,0.696715301,0.195028015,0.434406265,1.55186675,0.184129955,0.118650622,6,Y,N,Y,Y,,,,,,,,
5,151,19.2,674,0,3.6210205,0.331306437,0.091495322,0.500172879,1.81113625,0.236364508,0.130506199,3,Y,N,N,Y,,,,,,,,
5,151,18.7,661,0,3.36122075,0.386156925,0.114885916,0.420429021,1.41315475,0.157183003,0.111228443,3,Y,N,N,Y,,,,,,,,
6,164,22.7,569,2.197873,1.424208,0.486944331,0.341905348,0.914451453,1.302369075,0.390915183,0.300156991,7,Y,N,Y,Y,,,,,,,,
5,147,20.7,316,0,2.8711385,0.212949116,0.074168876,0.4507704,1.29422425,0.167352651,0.129307306,4,Y,N,N,Y,,,,,,,,
6,172,25.1,340,3.616465,2.40109625,0.293400186,0.122194263,0.705607491,1.6942315,0.438011137,0.258530866,8,Y,N,N,Y,,,,,,,,
6,172,25.1,340,0,2.55612075,0.429749692,0.16812574,0.458880904,1.172955,0.072455753,0.06177198,4,Y,N,N,Y,,,,,,,,
6,172,25.2,367,3.609678,3.30596175,0.35853349,0.108450586,0.413423809,1.3667633,0.312186555,0.228413036,8,Y,N,Y,Y,,,,,,,,
6,172,25.1,340,3.420248,3.34565875,0.471811947,0.141022137,0.394199573,1.31885725,0.31858875,0.24156424,8,Y,N,N,Y,,,,,,,,
6,172,25.4,393,3.457689,4.017365,0.771858056,0.192130428,0.352096586,1.4145005,0.264195563,0.186776578,8,Y,N,N,Y,,,,,,,,
6,172,26.3,473,0,3.846589,0.49510666,0.128713169,0.388096376,1.49284725,0.136124292,0.091184341,5,Y,N,N,Y,,,,,,,,
6,172,25.4,393,3.433765,3.9552225,0.205577697,0.051976266,0.436092849,1.72484425,0.381465456,0.221159364,7,Y,N,N,Y,,,,,,,,
6,172,25.2,367,0,3.34361075,0.715135295,0.213881145,0.686826921,2.296481875,0.951953202,0.414526765,6,Y,N,Y,Y,,,,,,,,
6,172,26.3,473,0,3.94297675,0.178897883,0.045371275,0.384525283,1.51617425,0.190958738,0.125947752,5,Y,N,N,Y,,,,,,,,
6,172,25.1,340,3.390725,3.206153,0.410969365,0.128181458,0.365139132,1.170691925,0.205922939,0.175898488,8,Y,N,N,Y,,,,,,,,
5,147,19.9,332,0,2.0244265,0.601730217,0.297234904,0.762037039,1.542687975,0.456059735,0.295626687,1,Y,N,Y,Y,,,,,,,,
5,148,21.2,276,0,1.930481,0.123236059,0.063836971,0.665778891,1.2852735,0.028793036,0.022402264,4,Y,N,N,Y,,,,,,,,
6,172,26.3,473,4.223414,3.54113825,0.60527838,0.170927633,0.329778928,1.167792775,0.208981598,0.178954351,8,Y,N,N,Y,,,,,,,,
6,172,25.1,340,0,3.49404325,0.357263963,0.102249439,0.365707766,1.27779875,0.01061014,0.008303451,4,Y,N,N,Y,,,,,,,,
6,172,25.4,393,3.548715,2.1978875,0.618532853,0.281421525,0.546512617,1.20117325,0.150180625,0.125028279,8,Y,N,Y,Y,,,,,,,,
5,148,21.2,276,0,2.45059275,0.043794742,0.017871081,0.495309349,1.2138015,0.131524464,0.108357474,4,Y,N,N,Y,,,,,,,,
5,147,19.9,332,0,1.82376,0.29824626,0.163533722,0.672143744,1.225828875,0.272443624,0.222252575,4,Y,N,Y,Y,,,,,,,,
8,235,22.5,103.9,0,1.54128975,0.422097274,0.273859782,0.898651276,1.385082,0.410923227,0.296677906,4,Y,N,Y,Y,,,,,,,,
6,175,24,425,0,2.4941285,0.725558891,0.29090678,0.789332326,1.96869625,0.488106924,0.247934095,4,Y,N,Y,Y,,,,,,,,
6,161,25.8,546,0,3.2382065,0.113545331,0.035064265,0.432829021,1.40158975,0.365599469,0.260846278,6,Y,N,N,Y,,,,,,,,
6,172,23.8,443,0,2.38256125,0.52045523,0.218443589,0.620982042,1.47952775,0.32905649,0.222406434,4,Y,N,N,Y,,,,,,,,
4,114,14.1,661,0,2.01086275,0.099854159,0.049657372,0.871025509,1.75151275,0.198563772,0.113367015,4,Y,N,Y,Y,,,,,,,,
4,116,13.6,626,0,2.46562275,0.053972615,0.021890054,1,2.46562275,0.053972615,0.021890054,6,Y,N,Y,Y,,,,,,,,
5,127,15.1,498,0,1.854739,0.113203219,0.061034582,0.989275041,1.834847,0.126190579,0.068774442,5,Y,N,N,Y,,,,,,,,
8,236,26.3,432,0,1.098729,0.034876919,0.031742968,0.96958381,1.06530985,0.070313332,0.066002706,1,Y,N,Y,Y,,,,,,,,
8,231,23.2,506,0,1.20001975,0.044070646,0.036724934,0.783588478,0.94032165,0.138909607,0.147725629,4,Y,N,Y,Y,,,,,,,,
9,244,24.8,454,0,1.413175,0.199552736,0.141208793,0.678899942,0.959404425,0.091999608,0.095892416,6,Y,N,Y,Y,,,,,,,,
6,164,22.7,569,0,1.2727665,0.057270907,0.044997183,0.851079519,1.0832255,0.083369028,0.076963687,4,Y,N,Y,Y,,,,,,,,
8,219,25.8,496,0,1.1145319,0.100837998,0.09047565,0.857226227,0.955405975,0.050596469,0.052958083,6,Y,N,N,Y,,,,,,,,
8,243,27.8,432,0,1.28252275,0.153657786,0.119809014,0.674803702,0.8654511,0.080752919,0.093307316,4,Y,N,Y,Y,,,,,,,,
8,236,26.7,492,0,1.1192081,0.093677803,0.083700076,0.724457565,0.810818775,0.142758179,0.176066691,1,Y,N,N,Y,,,,,,,,
9,244,25.1,458,0,1.1515878,0.14648245,0.127200419,0.729422281,0.8399938,0.148519293,0.176809987,1,Y,N,N,Y,,,,,,,,
7,201,24.8,559,2.144832,1.34998625,0.286072188,0.211907483,0.751564562,1.014601825,0.092500973,0.091169729,8,Y,N,Y,Y,,,,,,,,
8,226,26.5,421,0,1.13585325,0.032301704,0.028438272,0.798724637,0.907233975,0.115062578,0.126827898,4,Y,N,N,Y,,,,,,,,
8,243,27.8,432,0,1.12817275,0.102033655,0.090441517,0.919065365,1.0368645,0.0295142,0.028464858,4,Y,N,Y,Y,,,,,,,,
6,156,25.3,582,0,1.10090225,0.086966829,0.078995959,0.92474979,1.018059125,0.072419244,0.071134616,4,Y,N,Y,Y,,,,,,,,
6,169,23.4,523,0,1.03178665,0.086589997,0.083922386,0.741243575,0.764805225,0.131480196,0.171913307,4,Y,N,Y,Y,,,,,,,,
8,243,27.8,432,0,1.08733075,0.057902374,0.05325185,0.828088854,0.900406475,0.094452767,0.104900142,1,Y,N,Y,Y,,,,,,,,
8,243,27.8,432,0,0.9466829,0.034941008,0.036908883,0.871535046,0.825067325,0.034721605,0.04208336,5,Y,N,Y,Y,,,,,,,,
8,243,27.8,432,0,1.2541225,0.086278687,0.06879606,0.691587225,0.8673351,0.07940052,0.091545379,6,Y,N,Y,Y,,,,,,,,
6,156,25.3,582,0,1.1763605,0.125234914,0.106459639,0.871737172,1.025477175,0.068782355,0.067073511,4,Y,N,Y,Y,,,,,,,,
7,201,24.8,559,0,1.14859025,0.045247603,0.039394033,0.92581667,1.063384,0.098680335,0.092798401,6,Y,N,Y,Y,,,,,,,,
8,236,26.3,439,2.083251,1.21434625,0.106711905,0.087876011,0.724269869,0.8795144,0.093623023,0.106448539,7,Y,N,N,Y,,,,,,,,
8,236,26.7,492,0,1.0234137,0.134044038,0.130977373,0.672213544,0.68795255,0.087085509,0.126586505,1,Y,N,N,Y,,,,,,,,
6,156,25.3,584,0,1.19821325,0.175144282,0.146171211,0.905616029,1.085121125,0.150251494,0.138465182,4,Y,N,Y,Y,,,,,,,,
5,144,18.4,561,0,1.09872245,0.105395788,0.095925762,0.851671776,0.9357509,0.047588362,0.050855801,3,Y,N,Y,Y,,,,,,,,
9,244,24.8,454,2.169542,1.954288,0.063717959,0.032604181,0.519331491,1.0149233,0.135579592,0.133586047,7,Y,N,N,Y,,,,,,,,
6,175,23.6,436,0,1.031801175,0.088495533,0.08576801,0.972637824,1.00356885,0.089611736,0.089293062,4,Y,N,Y,Y,,,,,,,,
6,180,23.5,720,0,1.9442555,0.166441743,0.085606929,0.599648554,1.16587,0.070263731,0.060267209,5,Y,N,N,Y,,,,,,,,
7,192,24.1,462,0,1.264464,0.249743465,0.197509352,0.870852195,1.10116125,0.064353346,0.058441346,5,Y,N,Y,Y,,,,,,,,
6,163,22.3,500,0,2.06116225,0.065809121,0.031928161,0.513363504,1.058125475,0.168137208,0.158901011,5,Y,N,N,Y,,,,,,,,
5,144,18.4,561,0,2.83413875,0.251203587,0.088634894,0.394186858,1.11718025,0.13647629,0.122161388,5,Y,N,N,Y,,,,,,,,
6,164,24.2,538,0,1.67840925,0.274037814,0.163272345,0.651125508,1.092855075,0.215837864,0.197499073,4,Y,N,N,Y,,,,,,,,
6,161,24.8,375,0,2.126866,0.20384385,0.095842357,0.495754669,1.05440375,0.033789972,0.032046521,4,Y,N,N,Y,,,,,,,,
9,244,24.8,454,0,1.32103625,0.132420731,0.100240043,0.738093164,0.975047825,0.026920901,0.027609826,4,Y,N,Y,Y,,,,,,,,
5,144,18.4,561,0,2.636366,0.464690539,0.17626177,0.386692127,1.019461975,0.058047672,0.056939516,4,Y,N,Y,Y,,,,,,,,
6,180,22.8,422,0,0.92733045,0.083426575,0.089964235,0.915281629,0.848768525,0.100231288,0.118090251,5,Y,N,Y,Y,,,,,,,,
9,244,24.8,454,1.768382,1.906599,0.071201806,0.03734493,0.571901525,1.090386875,0.262621625,0.240851785,7,Y,N,N,Y,,,,,,,,
7,212,28.3,484,2.339473,1.4704265,0.231450661,0.157403761,0.556061439,0.817647475,0.125044535,0.152932087,8,Y,N,Y,Y,,,,,,,,
6,173,24.9,398,2.460156,1.98952225,0.128449975,0.064563226,0.48879584,0.9724702,0.15986433,0.164389952,8,Y,N,Y,Y,,,,,,,,
6,180,22,437,0,1.73612625,0.181220923,0.104382341,0.559288387,0.97099525,0.090597562,0.093303816,4,Y,N,Y,Y,,,,,,,,
5,131,19.1,703,0,1.24009425,0.267329648,0.215572041,0.844939004,1.047804,0.079816107,0.076174654,2,Y,N,N,Y,,,,,,,,
5,148,24.3,612,0,1.641619,0.36700702,0.223564067,0.559147022,0.917906375,0.064694523,0.070480525,4,Y,N,Y,Y,,,,,,,,
8,222,22.7,169,0,1.25272875,0.107068793,0.085468456,0.750405106,0.94005405,0.040831231,0.043434982,4,Y,N,Y,Y,,,,,,,,
5,122,17.8,548,0,1.3816685,0.131539972,0.095203713,0.782216067,1.0807633,0.173679336,0.160700624,4,Y,N,N,Y,,,,,,,,
8,232,21.4,472,0,1.4220595,0.169083189,0.118900221,0.608595491,0.865459,0.058977393,0.068145797,4,Y,N,Y,Y,,,,,,,,
6,152,22.3,599,0,1.4599095,0.127233589,0.087151696,0.727817615,1.06254785,0.168199885,0.158298645,4,Y,N,N,Y,,,,,,,,
6,172,23.8,443,0,2.278326,0.473078701,0.207643112,0.40620867,0.925475775,0.16774225,0.181249747,4,Y,N,N,Y,,,,,,,,
